actual_rating,predicted_rating,residual
6.43,6.432409,-0.0024088096618655186
6.33,6.1467457,0.18325431823730476
5.22,5.2621155,-0.04211547851562525
5.93,5.7995677,0.13043230056762667
6.67,6.184984,0.4850157928466796
8.01,7.883476,0.12652421951293924
4.84,5.0590863,-0.21908632278442397
7.11,6.9946165,0.1153834915161136
6.41,6.604389,-0.19438919067382798
4.49,5.147697,-0.6576969718933103
5.68,5.679251,0.0007488059997555752
4.54,5.266786,-0.7267860984802246
6.22,6.254574,-0.034573822021484624
5.95,5.3335276,0.6164724349975588
6.59,6.6591744,-0.06917444229125991
3.6,3.747945,-0.14794507026672354
7.32,7.2914314,0.02856857299804716
6.08,5.820791,0.25920923233032234
6.98,7.092508,-0.11250783920288043
6.51,6.377657,0.13234306335449197
7.98,8.092179,-0.11217929840087848
6.79,7.0228887,-0.23288866043090817
5.81,5.1998367,0.6101632690429684
7.26,7.0028505,0.2571494674682615
5.6,5.8814607,-0.2814606666564945
6.15,6.4145007,-0.2645007133483883
5.61,5.946673,-0.3366729164123532
6.73,6.2347646,0.4952354240417485
5.03,5.4378586,-0.4078585815429685
7.44,7.3917947,0.048205318450928125
4.63,5.059277,-0.4292770576477052
5.16,5.7731466,-0.613146629333496
5.45,5.648861,-0.1988609313964842
7.81,7.5167646,0.29323535919189414
6.93,6.683411,0.2465888786315915
6.5,6.684704,-0.18470382690429688
5.67,5.908562,-0.23856218338012702
6.59,6.465364,0.12463602066040025
8.16,7.494626,0.6653739547729494
7.69,7.5312586,0.15874141693115273
5.92,5.8067384,0.11326162338256829
6.89,6.9300485,-0.040048465728760085
5.05,5.9334984,-0.8834983825683596
7.44,7.453376,-0.013375816345214453
6.39,5.8440194,0.5459805870056149
6.52,6.3811636,0.13883640289306598
6.87,6.718819,0.15118085861206065
6.63,6.7808604,-0.15086042404174815
5.69,5.5968375,0.09316247940063516
6.86,6.254176,0.6058238601684574
5.62,5.494731,0.12526905059814464
7.04,6.860551,0.17944911956787113
6.99,5.824232,1.1657678985595705
6.11,5.895844,0.21415601730346712
7.48,6.978843,0.5011567878723149
7.14,7.118774,0.021226062774657883
4.86,5.0813932,-0.2213932418823239
5.52,5.2820725,0.23792745590209918
5.87,5.381775,0.4882250976562501
7.56,7.11688,0.4431200599670406
7.1,7.0502195,0.049780464172362926
8.01,7.524657,0.4853432273864744
4.77,4.785921,-0.01592109680175824
5.92,5.590164,0.32983581542968743
6.76,6.5049376,0.2550623512268064
6.82,6.667832,0.15216810226440458
5.7,6.8176184,-1.1176183700561522
6.79,6.8468637,-0.05686374664306637
5.6,5.478455,0.12154493331909144
6.1,6.158198,-0.05819787979126012
5.7,5.962544,-0.26254396438598615
6.93,6.2131987,0.7168013381958005
5.84,6.1241837,-0.2841836547851564
6.51,6.4300375,0.0799625015258787
6.24,6.2891474,-0.04914737701415994
5.95,6.356644,-0.4066441535949705
8.08,7.9124823,0.16751773834228523
6.02,6.2975307,-0.2775306510925297
4.6,5.0048943,-0.40489425659179723
6.18,5.584629,0.5953709411621091
6.51,6.705982,-0.19598220825195334
7.81,7.2390976,0.5709024047851559
5.36,6.3537116,-0.9937116050720212
6.56,6.667105,-0.10710519790649453
7.49,7.2464714,0.24352859497070334
5.08,5.30319,-0.22319023132324212
7.41,7.3655148,0.044485244750976705
6.37,6.6720986,-0.30209863662719716
6.04,6.4263363,-0.3863362884521484
8.11,7.868922,0.24107776641845646
6.43,6.4850917,-0.05509168624877958
6.16,6.1938915,-0.033891525268554545
7.38,6.9540377,0.4259623336791991
6.04,6.1174154,-0.07741542816162106
8.7,8.335791,0.36420936584472585
5.32,6.6366997,-1.3166996765136716
7.68,7.724262,-0.04426223754882841
5.7,5.535324,0.16467590332031268
6.71,6.7307367,-0.020736732482910192
6.8,6.984263,-0.18426294326782244
4.4,4.7370114,-0.3370114326477047
5.42,5.5575447,-0.1375447082519532
6.93,7.0422974,-0.11229736328125028
6.69,6.191813,0.4981870079040531
6.98,6.8226857,0.15731428146362347
7.18,6.852078,0.32792203903198214
7.36,6.9612985,0.39870153427124055
5.31,5.4683084,-0.1583084487915043
6.88,6.218068,0.6619318771362304
5.32,5.177891,0.14210922241210966
6.9,6.951127,-0.05112705230712855
6.85,6.799617,0.050383186340331676
6.36,6.042034,0.31796585083007844
5.78,5.0187984,0.7612016487121585
8.11,8.080054,0.029945716857909588
5.89,5.6214523,0.26854766845703093
6.99,7.125641,-0.1356408691406248
5.42,6.644186,-1.224186019897461
6.32,5.755958,0.5640419197082522
6.89,6.762411,0.12758888244628874
8.5,8.367365,0.13263511657714844
4.97,5.527835,-0.5578348922729495
6.2,6.9721317,-0.7721317291259764
6.91,6.6198034,0.2901965713500978
7.32,7.0841174,0.2358825874328616
5.81,5.6911864,0.11881357192993125
7.59,7.514014,0.07598623275756822
5.27,5.2208624,0.04913761138915973
4.92,5.023153,-0.1031528282165528
4.95,5.7303877,-0.7803876876831053
6.57,6.789633,-0.21963279724121065
7.33,7.794175,-0.46417514801025384
5.13,5.530261,-0.4002610397338868
6.22,5.7034407,0.5165593338012693
7.05,6.6949368,0.3550632476806639
7.1,6.6965203,0.40347967147827113
5.75,5.909907,-0.15990686416625977
5.16,5.141158,0.01884189605712905
5.26,4.6660104,0.59398962020874
6.79,6.9689565,-0.17895647048950192
6.62,6.754252,-0.13425195693969716
5.85,5.4522805,0.3977194786071774
7.44,7.3869624,0.053037586212158594
4.16,5.3342495,-1.1742494964599608
6.71,7.029468,-0.31946805953979496
5.78,5.644045,0.13595512390136744
7.12,6.5956397,0.5243602943420411
6.44,6.3848133,0.05518669128418008
6.64,6.4827876,0.15721239089965788
8.57,8.243679,0.3263209533691409
4.76,4.90498,-0.1449801826477053
6.72,6.7783394,-0.058339385986328374
5.19,5.4702425,-0.2802425003051754
4.93,5.7322493,-0.8022492599487308
7.86,7.779962,0.08003793716430696
6.58,6.633161,-0.05316106796264641
5.88,6.567145,-0.6871448707580567
8.1,7.791875,0.3081251144409176
5.67,5.9560194,-0.28601940155029304
7.21,7.164876,0.04512401580810543
6.81,6.842864,-0.032864036560058985
6.16,6.133482,0.026518020629882955
7.04,6.808852,0.23114780426025394
6.1,5.987936,0.11206398010253871
7.03,6.6581597,0.37184026718139673
5.14,5.637164,-0.49716411590576204
6.86,6.7231693,0.13683067321777376
7.67,6.9715657,0.6984342765808105
6.71,6.452172,0.257828197479248
6.31,6.922686,-0.6126861000061039
4.83,4.889164,-0.059163970947265554
5.44,5.0502,0.38980001449585
6.62,6.952967,-0.33296716690063466
5.99,5.907346,0.08265422821044943
5.76,5.8147993,-0.05479930877685568
5.74,5.958545,-0.2185452079772947
5.66,6.3555408,-0.6955407524108885
5.18,6.268243,-1.0882428359985354
6.48,6.245325,0.23467491149902386
7.22,6.7996902,0.4203097534179685
5.95,5.9106593,0.03934068679809588
5.97,5.8387637,0.13123628616332983
6.63,6.390043,0.2399572181701659
4.68,5.1617565,-0.48175651550292997
6.62,6.073177,0.5468231391906739
6.55,6.809773,-0.2597729682922365
5.76,5.985724,-0.22572397232055685
7.45,7.0736947,0.3763052940368654
6.89,6.4583874,0.43161262512207
6.67,6.201808,0.46819202423095696
6.51,6.4392867,0.07071329116821268
7.35,7.332058,0.01794204711914027
7.23,6.6290016,0.6009983825683598
6.72,6.191864,0.5281359863281248
6.52,6.5037017,0.016298313140868714
6.02,5.266658,0.7533421707153316
7.07,6.655409,0.4145911407470706
6.12,6.307304,-0.18730390548706044
4.86,5.674711,-0.8147112274169919
5.86,5.9509315,-0.0909315490722653
7.13,6.9847336,0.14526641845703114
5.9,5.6433754,0.25662460327148473
6.58,6.495579,0.08442123413085945
6.11,6.3034616,-0.19346155166625945
6.77,6.617087,0.15291311264038043
6.64,6.6670423,-0.027042255401611648
7.56,6.6729236,0.8870764350891109
6.39,6.023391,0.3666092300415036
5.98,5.720698,0.25930212020874066
5.87,5.767314,0.10268604278564464
4.49,4.620843,-0.13084293365478494
6.05,6.3620834,-0.3120834350585939
7.1,6.8258753,0.274124717712402
6.1,6.5464015,-0.44640150070190465
5.46,5.6247783,-0.16477827072143558
7.43,7.836096,-0.4060958099365237
7.38,6.9577127,0.42228734970092763
5.81,5.533532,0.27646785736083945
7.47,7.361393,0.10860702514648413
6.6,6.4521027,0.14789733886718714
6.24,6.2030773,0.036922683715820526
6.41,6.0341635,0.37583652496337905
5.14,4.5618873,0.5781127357482907
7.32,6.877729,0.4422710609436038
8.63,8.2093935,0.4206064987182625
8.02,7.666469,0.3535309028625484
6.63,6.615831,0.014169101715087784
8.31,7.936254,0.37374597549438526
7.23,7.478817,-0.24881698608398395
5.37,6.05634,-0.6863402175903319
7.13,6.4975853,0.6324147033691405
5.5,5.8319182,-0.33191823959350586
8.17,7.7575393,0.4124607276916503
6.72,6.714832,0.0051681709289548294
4.63,4.5917954,0.0382045555114745
7.38,6.8979435,0.48205650329589833
6.72,7.007653,-0.2876532363891604
7.36,7.2326355,0.12736450195312532
7.24,5.4640174,1.7759826087951662
7.3,7.4741597,-0.17415971755981463
5.89,5.7405677,0.1494323158264157
4.06,6.1283827,-2.0683826828002934
5.75,6.1273093,-0.37730932235717773
5.42,5.4020367,0.01796333312988274
6.57,6.7969885,-0.22698848724365206
5.95,5.7643385,0.1856615066528322
5.63,6.4955554,-0.8655554008483888
6.68,5.9199767,0.7600232887268064
6.52,6.804904,-0.28490398406982465
7.56,7.588056,-0.028056087493896875
7.37,7.260833,0.10916721343994151
5.56,5.471338,0.08866220474243125
4.81,5.062254,-0.2522539520263676
6.97,6.9106526,0.0593473625183103
4.85,5.7997847,-0.9497846603393558
5.61,5.6702166,-0.06021656036376921
4.39,5.5097895,-1.1197894668579105
5.29,5.380208,-0.0902080154418945
7.23,7.1884995,0.041500549316406676
6.82,6.543045,0.2769549560546878
7.03,7.678509,-0.6485092353820798
6.3,6.657142,-0.3571421623229982
6.06,5.5704308,0.48956924438476523
6.56,6.782608,-0.2226080322265629
5.53,6.0346427,-0.504642696380615
5.7,6.088009,-0.3880088806152342
